round_id,round_dir,experiment_family,config_label,selected_block,change_path,change_before,change_after,tuning_action,tuning_reason_code,promotion_gate_passed,games,rank,wins,losses,draws,win_rate,average_response_ms,legal_rate,timeout_rate,error_rate,interface_success_rate,prescreen_score_difference,prescreen_mean_score_a,prescreen_mean_score_b,same_round_score,sevo
live_safe_006,reports/catarena_platform/live_safe_006,catarena_platform,live_safe_006,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,4.938953488372093,1.0,0.0,0.0,1.0,,,,1.0,0.009024064171122994
live_safe_007,reports/catarena_platform/live_safe_007,catarena_platform,live_safe_007,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,6.2294909090909085,1.0,0.0,0.0,1.0,,,,1.0,0.009931245225362872
live_safe_008,reports/catarena_platform/live_safe_008,catarena_platform,live_safe_008,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,5.422267857142858,1.0,0.0,0.0,1.0,,,,1.0,0.010644257703081233
live_safe_009,reports/catarena_platform/live_safe_009,catarena_platform,live_safe_009,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,5.2781142857142855,1.0,0.0,0.0,1.0,,,,1.0,0.011196911196911196
live_safe_010,reports/catarena_platform/live_safe_010,catarena_platform,live_safe_010,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,3.56435,1.0,0.0,0.0,1.0,,,,1.0,0.011616880037932669
live_safe_011,reports/catarena_platform/live_safe_011,catarena_platform,live_safe_011,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,9.8076,1.0,0.0,0.0,1.0,,,,1.0,0.011926906663748769
live_safe_012,reports/catarena_platform/live_safe_012,catarena_platform,live_safe_012,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,5.073290322580645,1.0,0.0,0.0,1.0,,,,1.0,0.01214574898785425
live_safe_013,reports/catarena_platform/live_safe_013,catarena_platform,live_safe_013,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,2.5400000000000005,1.0,0.0,0.0,1.0,,,,1.0,0.012288930581613509
live_safe_014,reports/catarena_platform/live_safe_014,catarena_platform,live_safe_014,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,5.071707317073173,1.0,0.0,0.0,1.0,,,,1.0,0.012369337979094074
live_safe_015,reports/catarena_platform/live_safe_015,catarena_platform,live_safe_015,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,5.276260869565218,1.0,0.0,0.0,1.0,,,,1.0,0.012397698727817843
live_safe_016,reports/catarena_platform/live_safe_016,catarena_platform,live_safe_016,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,4.714535714285715,1.0,0.0,0.0,1.0,,,,1.0,0.012382965871337966
live_safe_017,reports/catarena_platform/live_safe_017,catarena_platform,live_safe_017,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,3.4915238095238097,1.0,0.0,0.0,1.0,,,,1.0,0.01233262861169838
live_safe_018,reports/catarena_platform/live_safe_018,catarena_platform,live_safe_018,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,4.196321428571428,1.0,0.0,0.0,1.0,,,,1.0,0.01225296442687747
live_safe_019,reports/catarena_platform/live_safe_019,catarena_platform,live_safe_019,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,3.6995749999999994,1.0,0.0,0.0,1.0,,,,1.0,0.012149244526672837
live_safe_020,reports/catarena_platform/live_safe_020,catarena_platform,live_safe_020,,,,,skipped,no_active_block,,2,1,2,0,0,1.0,3.9987714285714278,1.0,0.0,0.0,1.0,,,,1.0,0.012025901942645698
